locID,cityID,streetAddress,roadChar
9033,111,6000 Block VT ROUTE 122,Not Reported
9034,6,Grove St,T - Intersection
9035,150,I 89 N MM70; MM70/8 ,Not Reported
9036,7,20 Valley Street,Not at a Junction
9037,105,Church Hollow Rd,Not at a Junction
9038,38,Interstate Access Rd,Not at a Junction
9039,97,140 Jay Rd,Not at a Junction
9040,30,I 89 N MM59; MEDIAN ,Not Reported
9041,28,981 Houghton Lane,Not at a Junction
9042,111,5477 VT Route 122,Not at a Junction
9043,164,56 Main St,Not at a Junction
9044,28,Safford Street,Not at a Junction
9045,157,850 Newell Hill,Not at a Junction
9046,42,Taber Ridge Rd,Not Reported
9047,42,144 Sylvan Woods Dr #A,Parking Lot
9048,146,Cross Road,Not at a Junction
9049,8,Airport Drive,Unknown
9050,12,I 89 N MM88; EXIT 14W  S,Not Reported
9051,148,VT Route 22a,Not at a Junction
9052,91,I89 N MM32.6,Not at a Junction
9053,39,I 89 N MM129; JUST BEFORE HIGHGATE POE ,Not Reported
9054,91,3133 Hebard Hill Rd,Not Reported
9055,59,18 Corrine St,Not at a Junction
9056,39,3128 Carter Hill Rd,Not at a Junction
9057,28,Morgan Street,T - Intersection
9058,162,I-91,Not at a Junction
9059,79,3486 Vt Rt 12a,Not at a Junction
9060,89,2741 Burr Pond Rd,Not at a Junction
9061,13,Cady Rd,Not at a Junction
9062,62,I 89 S MM53; 53.8 ,Not Reported
9063,28,114 Frank Street,Driveway
9064,59,Malletts Bay Ave,Four-way Intersection
9065,28,1 Bennington Square,Parking Lot
9066,218,Middletown Rd,Not at a Junction
9067,51,3482 VT Route 30,Not Reported
9068,102,685 West Berkshire Road,Not at a Junction
9069,47,Wildersburg Commons,Not at a Junction
9070,16,Walker Mountain Rd,Not at a Junction
9071,19,17 MAIN ST,Railway grade crossing
9072,60,180 Laplatte Cir,Not Reported
9073,115,VT RT 63,Four-way Intersection
9074,15,130 Church Street,T - Intersection
9075,224,US7 BY THE NORTH RD OVERPASS,Not Reported
9076,196,BROOKSIDE RD,Not Reported
9077,201,U.S. ROUTE 302,T - Intersection
9078,214,1050 LOWER RD ,Not Reported
9079,234,Vt Rt 12S,Not at a Junction
9080,13,Creek Rd,T - Intersection
9081,12,167 N Union St,Not at a Junction
9082,153,STONEHOUSE DR,Not Reported
9083,11,430 Middle Rd,Not at a Junction
9084,6,121 Canal St,Parking Lot
9085,141,I 89 N MM110; REST AREA ,Not Reported
9086,45,VT RT 100;NEAR THE HIGH SCHOOL ,Not Reported
9087,83,US ROUTE 7,Not Reported
9088,50,472 VT ROUTE 122; NEAR THE LOG YARD ,Not Reported
9089,86,I 91 S MM 135/4 ,Not Reported
9090,26,2964 VT RT 9,Not at a Junction
9091,91,29 VT ROUTE 14 S ,Not Reported
9092,28,982 Mansion Drive,Not at a Junction
9093,69,2286 VT RTE 64,T - Intersection
9094,12,S Union St,T - Intersection
9095,141,5097 Ethan Allen Highway,Not at a Junction
9096,21,ROOSEVELT HIGHWAY,Not at a Junction
9097,12,118 North St,Not at a Junction
9098,59,321 Main St Lot,Parking Lot
9099,21,Exit 17 N Off Ramp,Off Ramp
9100,157,Smead Rd,Four-way Intersection
9101,10,7900 Williston Rd,Not at a Junction
9102,19,ALLEN MARTIN PARKWAY,Not at a Junction
9103,150,I 89 N MM70 ,Not Reported
9104,56,133 Main Road,Not at a Junction
9105,215,305 Bragg Hill Rd,Not at a Junction
9106,28,300 Houran Road,Not at a Junction
9107,10,78 Mrshal Avenue,Parking Lot
9108,14,1568 SPAULDING RD,Not Reported
9109,74,15 Maple Hill,Not at a Junction
9110,2,189 West,Not at a Junction
9111,12,47 S Winooski Ave,Not Reported
9112,122,West Ridge Terrace,Four-way Intersection
9113,121,2 School St,Four-way Intersection
9114,14,1242 MEMORIAL DR,Not Reported
9115,36,2962 MAIN ST ,Not Reported
9116,48,5700 VT ROUTE 100; IAO JAKES MARKET ,Not Reported
9117,30,782 East Hill Dr.,T - Intersection
9118,28,VT Route 279 East,Not at a Junction
9119,77,3431 Hinesburg Road,Not at a Junction
9120,19,Towers Rd,T - Intersection
9121,2,Poor Farm Rd,Not at a Junction
9122,34,24 Railroad Square,Not at a Junction
9123,2,39 Hinesburg Rd,Parking Lot
9124,6,Rte 142,T - Intersection
9125,6,1089 Putney Rd,Parking Lot
9126,63,VT ROUTE 12 N,Not Reported
9127,122,McKinley Ave.,Not Reported
9128,104,2687 E Main St,Driveway
9129,127,Not Reported,Not at a Junction
9130,73,5798 SOUTH ROAD,Not at a Junction
9131,32,Bears Den Road,Not Reported
9132,39,214 Brousseau Rd,Driveway
9133,39,6567 VT Route 78,Driveway
9134,59,298 E Allen St Parking Lot,Parking Lot
9135,101,486 NORTH RD ,Not Reported
9136,38,3 Thorpe Ave Ext,Not at a Junction
9137,53,US Rte 5 N,Not at a Junction
9138,12,286 Pearl St,Parking Lot
9139,12,University Pl,Not at a Junction
9140,23,2802 WATERBURY-STOWE RD; BY PETES GREENS,Not Reported
9141,19,West St,Not Reported
9142,114,1388 Ft. Bridgman Rd,Not at a Junction
9143,47,East Barre Rd,Not at a Junction
9144,34,EAST MAIN STREET,Parking Lot
9145,19,GROVE ST,Four-way Intersection
9146,12,Grove St,T - Intersection
9147,12,219 Main St,Parking Lot
9148,115,Pain Turnpike,Four-way Intersection
9149,10,26 Cypress St,Parking Lot
9150,12,75 Cherry St,Not Reported
9151,3,4993A Main St,Parking Lot
9152,201,ROUTE 302,Not Reported
9153,132,Park St,Not at a Junction
9154,19,152 COLCHESTER RD,T - Intersection
9155,111,7650 VT Route 122,Not at a Junction
9156,18,700 Block VT ROUTE 15,Not Reported
9157,70,Berlin Street,Four-way Intersection
9158,21,I 89 S MM92,Not Reported
9159,86,1100 Block LYNBURKE RD,Not Reported
9160,124,I 93 N MM3,Not Reported
9161,201,100 Block US ROUTE 302,Not Reported
9162,21,I 89 S MM93,Not Reported
9163,53,I 91 MM 58,Not at a Junction
9164,105,Route 9 W,Not at a Junction
9165,80,I 91 S MM169,Not Reported
9166,11,Main St,T - Intersection
9167,18,489 VT-15 / Bridge 12,Not at a Junction
9168,21,3570 Roosevelt Highway,Not Reported
9169,28,Dewey Street,Four-way Intersection
9170,14,US-5,Not Reported
9171,4,376 VT ROUTE 8 ,Not Reported
9172,13,1 Lucius Shaw Lane,Not Reported
9173,6,Clark St,T - Intersection
9174,2,155 Dorset St,Not Reported
9175,46,I-91 N,Not at a Junction
9176,2,1600 Shelburne Rd,T - Intersection
9177,63,VT Route 107,Not at a Junction
9178,182,280 VT ROUTE 5A ,Not Reported
9179,1,Haystack Road,Not at a Junction
9180,19,4 Carmichael St,Parking Lot
9181,42,1613 Mountain Rd,Parking Lot
9182,13,Court St,Four-way Intersection
9183,212,VT ROUTE 14,Not Reported
9184,100,2632 South Street,Not at a Junction
9185,14,I91 MM 134.8,Not at a Junction
9186,59,East Allen Street,Four-way Intersection
9187,48,VT100,T - Intersection
9188,19,PEARL,T - Intersection
9189,77,400 Block CHURCH HILL RD,Not Reported
9190,168,46 US Route 2 South,Not at a Junction
9191,61,4659 VT Route 113,Not Reported
9192,118,Mile Marker 112,Not at a Junction
9193,59,114 Main St,Driveway
9194,200,PLANK RD,Not Reported
9195,111,Interstate 91 North,Not at a Junction
9196,25,3200 Block HINMAN SETTLER RD,Not Reported
9197,2,1143 Williston RdSouth Burlington,Not Reported
9198,84,VT RT 15,Not Reported
9199,12,Colchester Ave,Unknown
9200,49,142 Hemenway Hill Road,Not at a Junction
9201,7,Fairgrounds Rd,Not at a Junction
9202,164,3470 VT Route 30,Not at a Junction
9203,15,Temple Street,Not at a Junction
9204,46,Route 5,Driveway
9205,19,56 SAND HILL RD,Driveway
9206,130,US RT 5,Not at a Junction
9207,94,Monkton Road,Not at a Junction
9208,180,399 WESTMINSTER WEST RD ,Not Reported
9209,28,North Street,T - Intersection
9210,96,I-89 SB MM 121,Not at a Junction
9211,213,1225 US RT 7,Not at a Junction
9212,112,I 91 S MM21 ,Not Reported
9213,152,3455 VT Rt 100,Not at a Junction
9214,12,76 St Paul St,Not Reported
9215,92,3100 Block VT ROUTE 108 S,Not Reported
9216,19,25 South Summit Street,Four-way Intersection
9217,163,2098 US RT 7,Four-way Intersection
9218,81,940 Cabot Road,Not at a Junction
9219,53,19 ASCUTNEY ST,T - Intersection
9220,25,PEPIN ROAD,Not Reported
9221,69,431 Flint Rd,Not at a Junction
9222,28,100 Pleasant Street,Parking Lot
9223,3,1569 Main Street,Not at a Junction
9224,104,I 89 N MM79,Not Reported
9225,2,977 Shelburne Road,Not at a Junction
9226,12,60 Battery St,Four-way Intersection
9227,55,Maple STREET,Four-way Intersection
9228,201,Not Reported,Four-way Intersection
9229,96,Lake Road,Not at a Junction
9230,30,500 Block INTERSTATE 89 S,Not Reported
9231,96,HUDAK FARMSTAND,Not Reported
9232,30,92 S Bear Swamp Road,Not at a Junction
9233,6,Melrose St,Parking Lot
9234,84,107 SKUNK HOLLOW RD ,Not Reported
9235,11,89 US RT 7 North,T - Intersection
9236,84,Vermont Route 15,T - Intersection
9237,23,I 89 S MM66; 66.7 ,Not Reported
9238,2,1205 Williston Road,Not at a Junction
9239,47,277 Beckley Hill Rd,Driveway
9240,19,Kellogg Rd,Four-way Intersection
9241,180,940 Saxtons River Rd,Not at a Junction
9242,21,124 College Parkway,Not Reported
9243,10,Mountain View Road,Not at a Junction
9244,55,2300 CHRISTIAN ST,Parking Lot
9245,12,98 Starr Farm Rd,Parking Lot
9246,95,2500 Lake Rd,T - Intersection
9247,38,193 Jewett Ave,Not at a Junction
9248,73,2505 South Rd,Not at a Junction
9249,170,5172 VT Rt 7A,Not at a Junction
9250,12,138 N Winooski Ave,Not at a Junction
9251,73,Central St,Not Reported
9252,87,I 89 N MM15,Not Reported
9253,19,MAPLE ST,Not at a Junction
9254,143,2177 Waits River Road,Not at a Junction
9255,63,I 89 S,Not at a Junction
9256,70,13 Beckley Street,Not at a Junction
9257,120,6474 State Forest Rd,Not at a Junction
9258,60,475 Pond Rd,Not at a Junction
9259,2,155 Dorset Street,Not at a Junction
9260,189,RT 5,Not at a Junction
9261,6,Ledgewood Hgts,Parking Lot
9262,68,Not Reported,T - Intersection
9263,98,4235 Glen Rd,Not at a Junction
9264,12,275 Main St,Parking Lot
9265,16,East Street,Not at a Junction
9266,19,248 COLCHESTER RD,Not at a Junction
9267,84,Raceway Road,Not at a Junction
9268,12,50 Cherry St,Not at a Junction
9269,241,VT Rt 106,Not at a Junction
9270,37,751 Elmore Pond Road,Not at a Junction
9271,96,16 York Street,Not at a Junction
9272,95,Not Reported,Four-way Intersection
9273,87,VT Route 132,Not at a Junction
9274,55,2539 Jericho St,Not at a Junction
9275,92,422 RT 15,Not at a Junction
9276,18,880,Not at a Junction
9277,21,East Lakeshore Drive,Not at a Junction
9278,146,US Rt 2,Not at a Junction
9279,59,11 W Center St,Not at a Junction
9280,12,Center St,T - Intersection
9281,6,14 Mountain VIew Ave,Not at a Junction
9282,12,St Paul St,Not Reported
9283,15,66 Lincoln Avenue,Four-way Intersection
9284,19,2A,T - Intersection
9285,12,595 Shelburne Rd,Not at a Junction
9286,7,Spencer Hollow Rd.,Not at a Junction
9287,8,69 Maple Street,Not at a Junction
9288,72,Vt Route 65,Not at a Junction
9289,12,60 Grove St,Not at a Junction
9290,1,26 West Main Street,Not at a Junction
9291,19,AUTUMN POND WAY,Parking Lot
9292,132,Birch Hill Road,Not at a Junction
9293,8,750 Lincoln Road,Not at a Junction
9294,123,Capitol Hill,Parking Lot
9295,30,US RT 2,T - Intersection
9296,19,221 Colchester Rd,Parking Lot
9297,122,Us Rt 4 E,Not at a Junction
9298,6,833 Putney Rd,Not at a Junction
9299,59,323 E Allen St,Not at a Junction
9300,161,100 Block NASMITH BROOK RD,Not Reported
9301,12,98 Rose St,Not at a Junction
9302,13,South Main St,Not at a Junction
9303,140,Swamp Rd,Not at a Junction
9304,7,9 Precision Drive,Not at a Junction
9305,104,980 Stage Rd,Not at a Junction
9306,6,266 Canal St,Not at a Junction
9307,19,70 UPPER MAIN ST,Four-way Intersection
9308,42,1069 Mountain Rd,Not Reported
9309,69,272 Robar Rd,Not Reported
9310,214,69 MAIN ST ,Not Reported
9311,6,Lawrence St,Not at a Junction
9312,43,I 91 South,Not at a Junction
9313,78,17 VT ROUTE 7A ,Not Reported
9314,54,3277 S WALDEN RD ,Not Reported
9315,15,Woodstock  Avenue,Not Reported
9316,19,43 Pearl St,Four-way Intersection
9317,59,45 Main St,Traffic circle / roundabout
9318,31,157 VT RT W,Parking Lot
9319,122,318 Us Rt 7 S,Parking Lot
9320,13,North Pleasant Street,Four-way Intersection
9321,70,7 Upland Avenue,Not at a Junction
9322,30,I 89 SB,Not at a Junction
9323,6,124 High St,Four-way Intersection
9324,13,Seminary St Ext,Not at a Junction
9325,179,614 Route 30,Not at a Junction
9326,59,I-89 North,Not at a Junction
9327,60,Shelburne Road,Not Reported
9328,69,"I89, NB, MM 41.4",Not at a Junction
9329,244,2023 VT 102,Not at a Junction
9330,77,Mount Philo Road,Not at a Junction
9331,128,1200 Block NORTONTOWN RD,Not Reported
9332,124,VT RT 18,Not Reported
9333,19,72 Pearl St,Parking Lot
9334,109,4122 RT 101,Not at a Junction
9335,115,I 89 S MM49; MM49/8 FACING NB ,Not Reported
9336,28,701 Main Street,T - Intersection
9337,13,309 Court St Ext,T - Intersection
9338,12,175 Main St,Parking Lot
9339,117,1660 VT Rt 15,Not at a Junction
9340,196,1000 Block VT ROUTE 128,Not Reported
9341,36,INTERSECTION MAIN STREET,Not Reported
9342,115,VT ROUTE 62,Not Reported
9343,19,249 PEARL ST,Not at a Junction
9344,70,Route 62,Unknown
9345,199,VT RT 30,Not at a Junction
9346,143,I91,Not Reported
9347,86,I 91 S MM138,Not Reported
9348,114,Ft. Bridgman Rd.,Not at a Junction
9349,96,"Interstate 89 South, MM 120.0",Not at a Junction
9350,85,788 US RT 7,Not at a Junction
9351,147,628 North Bingham Street,Not at a Junction
9352,47,Tamarack Ln,Not at a Junction
9353,141,400 Block REYNOLDS RD,Not Reported
9354,32,Far Beyond Road,Not at a Junction
9355,78,US 7,Not at a Junction
9356,30,I 89 IN MEDIAN SO OF 9,Not Reported
9357,126,U.S. RT. 2,T - Intersection
9358,64,Federal St,T - Intersection
9359,36,VT RT 104,Not Reported
9360,12,33 Colchester Ave #Parking Lot,Not Reported
9361,16,33 WALKER MOUNTAIN RD; CREEK ROAD ,Not Reported
9362,87,880 Broad Brook Rd,Not Reported
9363,19,FORT PARKWAY,T - Intersection
9364,80,378 Bushey Hill Rd,Not at a Junction
9365,62,209 Main St,Driveway
9366,61,289 Ulman Rd,Not at a Junction
9367,12,617 Riverside Ave,Not at a Junction
9368,39,207 Frontage Rd,Not at a Junction
9369,231,3327,Not at a Junction
9370,96,I89,Not at a Junction
9371,19,MAIN,Not Reported
9372,72,9400 Block VT ROUTE 12,Not Reported
9373,2,1080 Shelburne Rd,Four-way Intersection
9374,59,325 Main St,Not at a Junction
9375,221,7700 Block VT ROUTE 100,Not Reported
9376,147,505 VT RT 125,Not at a Junction
9377,53,I-91 N MM58,Not at a Junction
9378,10,Essex Rd & Hickory Hill Rd,Not Reported
9379,44,124 South Main Street,Not at a Junction
9380,99,8480 Vt Rt 116,Not at a Junction
9381,104,Hinesburg Rd,Not at a Junction
9382,10,I 89 S MM82,Not Reported
9383,10,435 Essex Rd,Not Reported
9384,2,I 89 NB,Not at a Junction
9385,178,1862 Bull Run Rd,Not at a Junction
9386,19,70 ESSEX WAY,Not Reported
9387,63,2210 Findley Bridge Rd,Not at a Junction
9388,9,1181 Bixby Rd,Not at a Junction
9389,12,120 Ethan Allen Pkwy,Not at a Junction
9390,69,Falls Bridge Road,Not at a Junction
9391,142,100 Block HEBBARD RD,Not Reported
9392,2,1333 Williston Road,Parking Lot
9393,61,Five Corners Rd,Not at a Junction
9394,48,42 Route 11,Not at a Junction
9395,7,638 Brook Road,Not at a Junction
9396,116,2385 VT ROUTE 131 ,Not Reported
9397,139,RT 100A,Not Reported
9398,30,MM 57.8,Not at a Junction
9399,37,Elmore Pond Road,T - Intersection
9400,96,2246 Highgate Road,Not at a Junction
9401,157,6880 Route 100,Not at a Junction
9402,78,US Route 7,Not at a Junction
9403,29,2069 VT Route 107,Parking Lot
9404,84,521 Browns Trace RD,Not at a Junction
9405,246,1395 W Sandgate Rd,Not at a Junction
9406,28,South Branch Street,Not at a Junction
9407,12,Rt 127,On Ramp
9408,115,Crosstown Rd Intersection,Four-way Intersection
9409,62,194 Main Street,T - Intersection
9410,6,Rounabout,Traffic circle / roundabout
9411,12,360 Pearl St,Driveway
9412,2,833 Queen City Park Road,Parking Lot
9413,94,392 Mt. Philo Road,Not at a Junction
9414,20,1900 Tunnel St,Not at a Junction
9415,28,1419 Middle Pownal Road,Not at a Junction
9416,12,149 Beaumont Ave,Not at a Junction
9417,29,Route 14,T - Intersection
9418,11,I 89 S MM99,Not Reported
9419,70,89 S Main St,Not at a Junction
9420,11,Interstate 89N,Not at a Junction
9421,140,3011 Hogback Rd,Not at a Junction
9422,172,231 Route 302,Not at a Junction
9423,11,Beebe Hill Road,Not at a Junction
9424,36,400 Block WOODWARD RD,Not Reported
9425,47,Muddy Brook Rd,Not at a Junction
9426,115,212 Route 63,Not at a Junction
9427,60,South Brownell Rd And Vt 116,Not at a Junction
9428,178,3000 Block STEELE HILL RD,Not Reported
9429,96,2064 Highgate Rd,Four-way Intersection
9430,5,Route 2,Not at a Junction
9431,12,33 Eastman Farm Rd,Driveway
9432,172,US RT 302,Not at a Junction
9433,53,I 91 N MM57 ,Not Reported
9434,19,166 Brigham Hill Rd,Not at a Junction
9435,189,72 CHURCH ST; MING\'S HOUSE ,Not Reported
9436,154,3531 Guilford Center Rd,Not at a Junction
9437,98,VERMONT RT N 14; HANCOCK HILL ,Not Reported
9438,55,Bridge St,Not Reported
9439,121,1505 US RTE 7 S; IAO ,Not Reported
9440,111,I 91 N MM146 ,Not Reported
9441,87,1524 VT RT 14,T - Intersection
9442,31,VT RT 15 W,Not at a Junction
9443,59,265 E Allen St,Not at a Junction
9444,13,S Main St,Not at a Junction
9445,7,50 Clinton Street,Parking Lot
9446,12,177 Pearl St,Four-way Intersection
9447,62,River Street,T - Intersection
9448,7,Charlestown Road,Off Ramp
9449,102,Perley Rd,Y - Intersection
9450,55,V.A. Cutoff Road,Not at a Junction
9451,32,Captain Copeland Road,Not at a Junction
9452,73,US RT 4,Not at a Junction
9453,53,Back Mountain Road,Not at a Junction
9454,28,170 North Street,Not at a Junction
9455,6,14 Bridge St,Five-point or more
9456,11,259 US RT 7 South,Four-way Intersection
9457,59,20 W Spring St,Not at a Junction
9458,86,College Road,Not at a Junction
9459,12,Monroe St,Four-way Intersection
9460,56,Hinesburg Hollow Rd,T - Intersection
9461,19,11 Center Rd,Four-way Intersection
9462,10,5689 Williston Raod,Not at a Junction
9463,6,High Street,Not at a Junction
9464,206,4895 Vt Rt 22a,Not at a Junction
9465,142,3881 Lake Morey Road,Not at a Junction
9466,120,Minard Hill Road,Not at a Junction
9467,40,571 VT Route 103s,Not at a Junction
9468,172,278 Powder Spring Road,Not at a Junction
9469,2,I-89 South,Not Reported
9470,28,217 Northside Drive,Not at a Junction
9471,54,130 VT ROUTE 2 ,Not Reported
9472,35,US RT 5 North,Not at a Junction
9473,2,1030 Shelburne Road,Not at a Junction
9474,113,Shadow Lane,Not at a Junction
9475,38,190 SWANTON RD,Not at a Junction
9476,59,300 Main St,Parking Lot
9477,43,Mace Hill,Not at a Junction
9478,72,I 89 N MM39 ,Not Reported
9479,23,47 N Main St,Traffic circle / roundabout
9480,200,1292 Us Rte 7,Not at a Junction
9481,89,FIDDLEHILL RD,Not Reported
9482,46,6643 US RT 5 ,Not Reported
9483,17,658 VT RT 22A,Not at a Junction
9484,31,4904 Laporte Rd,Driveway
9485,13,Exchange St,Four-way Intersection
9486,91,7 Central St,Y - Intersection
9487,74,43 Vermont Route 30,Not at a Junction
9488,198,Vt Route 100S,Not at a Junction
9489,55,I 89 S MM7,Not Reported
9490,28,206 Harwood HIll Road,Not at a Junction
9491,30,800 Block US RT 2,Not Reported
9492,42,1311 Barrows Rd,Not Reported
9493,11,Lake Road,Not at a Junction
9494,96,Hannaford's Parking Lot,Not at a Junction
9495,19,3 PEARL ST,Parking Lot
9496,19,67 Pearl St; Apt 9,Parking Lot
9497,12,400 Pine St,Parking Lot
9498,72,"I-89, NB, MM35",Not at a Junction
9499,104,I 89 N MM77 ,Not Reported
9500,62,47 Barre Street,Not at a Junction
9501,96,110 South River Street,Not at a Junction
9502,3,2768 VT RT 30,T - Intersection
9503,2,861 Williston Road,Not Reported
9504,96,166 First Street,Parking Lot
9505,12,58 Locust St,Not at a Junction
9506,96,Saint Albans Rd.,T - Intersection
9507,27,98 VT Route 114,Not at a Junction
9508,91,365 VT RT 14 N EAST,Not at a Junction
9509,6,532 Putney Rd,T - Intersection
9510,117,Battle Row Road,Not at a Junction
9511,14,250 RAILROAD ST,Parking Lot
9512,28,471 Silk Road,Not at a Junction
9513,60,29 Webster Road,Y - Intersection
9514,170,21 Kansas Road,Not at a Junction
9515,84,75 VT ROUTE 15 ,Not Reported
9516,104,30 W Main St,Parking Lot
9517,189,GLOVER RD,Not Reported
9518,13,1557 Rt 7 S,Parking Lot
9519,28,Depot Street,Not at a Junction
9520,154,I-91 N MM 1,Not at a Junction
9521,19,100 JERICHO RD,T - Intersection
9522,234,Not Reported,Not at a Junction
9523,55,S Main St,Not at a Junction
9524,7,201 Clinton Street,Parking Lot
